Street,City,Latitude,Longitude,Powiat,Voivodeship
Bolesława Chrobrego 1,Toruń,53.0178421,18.6193951,Toruń,Kujawsko-Pomorskie
Ul. Bażyńskich 27b .,Toruń,53.0218104,18.6194231,Toruń,Kujawsko-Pomorskie
Ul. Sobieskiego 16,Toruń,53.0171051,18.6207603,Toruń,Kujawsko-Pomorskie
Ul. Kosynierów Kościuszk 4 Lok. 034,Toruń,53.0240763,18.6217111,Toruń,Kujawsko-Pomorskie
Ul. Św. Wojciecha 12,Toruń,52.9969315,18.6219445,Toruń,Kujawsko-Pomorskie
Ul. Kościuszki 52 Lok. Usługowy L2 .,Toruń,53.0237581,18.6220264,Toruń,Kujawsko-Pomorskie
Ul. Powstańców Śląskich 96,Toruń,52.995042,18.62381,Toruń,Kujawsko-Pomorskie
Ul. Polna 66,Toruń,53.0361932,18.6241244,Toruń,Kujawsko-Pomorskie
Ul. Lubicka 17 Lok. U1,Toruń,53.0149679,18.6298521,Toruń,Kujawsko-Pomorskie
Antczaka 21/23 Nr 43 I 46,Toruń,53.0171597,18.6313849,Toruń,Kujawsko-Pomorskie
Szosa Lubicka 12/3,Toruń,53.0184317,18.6400774,Toruń,Kujawsko-Pomorskie
Grabowa 12,Toruń,53.0233429,18.650446,Toruń,Kujawsko-Pomorskie
Ul. Rydygiera 30-32 Lok. 10,Toruń,53.0297831,18.6515269,Toruń,Kujawsko-Pomorskie
Ul. Rydygiera 16h/2,Toruń,53.026634,18.6564552,Toruń,Kujawsko-Pomorskie
Ul. Łyskowskiego 7g,Toruń,53.0258583,18.6614166,Toruń,Kujawsko-Pomorskie
Ul. Konstytucji 3 Maja 22a I 22b,Toruń,53.022686,18.682078,Toruń,Kujawsko-Pomorskie
Szosa Lubicka 166f,Toruń,53.0267665,18.682625,Toruń,Kujawsko-Pomorskie
Ul. Włocławska 224/224c Lok. Nr 4,Toruń,52.982924,18.684795,Toruń,Kujawsko-Pomorskie
Ul. Ligi Polskiej 1a,Toruń,53.0270858,18.688017,Toruń,Kujawsko-Pomorskie
Turystyczna 71,Toruń,53.006742,18.6956729,Toruń,Kujawsko-Pomorskie
Teligi 7,Toruń,53.0272017,18.6972858,Toruń,Kujawsko-Pomorskie
Ul. Suwalska 2,Toruń,53.0376648,18.7024934,Toruń,Kujawsko-Pomorskie
Ul. Warszawska 6 .,Torzym,52.3134374,15.0829292,Sulęciński,Lubuskie
Ul. Bolesława Chrobrego 11,Toszek,50.4548298,18.5195827,Gliwicki,Śląskie
Broniewskiego 17a/1,Trzcianka,53.038208,16.454893,Czarnkowsko-Trzcianecki,Wielkopolskie
Mickiewicza 1a/Ab,Trzcianka,53.0418691,16.4616755,Czarnkowsko-Trzcianecki,Wielkopolskie
Pl. Pocztowy 1,Trzcianka,53.0421763,16.4617162,Czarnkowsko-Trzcianecki,Wielkopolskie
Ul. Sikorskiego 35,Trzcianka,53.0366845,16.4654488,Czarnkowsko-Trzcianecki,Wielkopolskie
Ul. Zagórska 2b,Trzebiatów,54.056384,15.2590043,Gryficki,Zachodniopomorskie
Witosa 1,Trzebiatów,54.0624547,15.2646311,Gryficki,Zachodniopomorskie
Ul. Rynek 25,Trzebiatów,54.0623821,15.2665292,Gryficki,Zachodniopomorskie
Kościuszki 52,Trzebinia,50.1582944,19.4624373,Chrzanowski,Małopolskie
Ul. Św. Stanisława 9,Trzebinia,50.1598539,19.4655958,Chrzanowski,Małopolskie
Rynek 3d,Trzebinia,50.1592516,19.4713404,Chrzanowski,Małopolskie
Ul. Młoszowska 3,Trzebinia,50.1600268,19.4735641,Chrzanowski,Małopolskie
Ul. Krakowska 28a,Trzebinia,50.15762,19.4749564,Chrzanowski,Małopolskie
Ul. Wiśniowa 3 Lok. 1,Trzebinia,50.1578608,19.4787833,Chrzanowski,Małopolskie
Ul. Obornicka 6 Lok. 6d,Trzebnica,51.3063167,17.0558126,Trzebnicki,Dolnośląskie
Ul. Prusicka 18,Trzebnica,51.3141858,17.0623768,Trzebnicki,Dolnośląskie
Świętej Jadwigi 1b,Trzebnica,51.3082309,17.0648861,Trzebnicki,Dolnośląskie
Ul. Ks. Bochenka 9,Trzebnica,51.305813,17.0659316,Trzebnicki,Dolnośląskie
Ul. Zielonego Dębu 1 Lok. 1b,Trzebnica,51.3032728,17.0777623,Trzebnicki,Dolnośląskie
Ul. Św. Jana 15 .,Trzemeszno,52.5600092,17.8204716,Gnieźnieński,Wielkopolskie
Ul. Wolności 4,Tuchola,53.5885689,17.8581981,Tucholski,Kujawsko-Pomorskie
Świecka 40,Tuchola,53.585221,17.8629515,Tucholski,Kujawsko-Pomorskie
Ul. Piastowska 25 Lok. 4a,Tuchola,53.586205,17.869992,Tucholski,Kujawsko-Pomorskie
Kolejowa 10,Tuchów,49.892843,21.0551742,Tarnowski,Małopolskie
Ul. Gorzelniana 1 .,Turek,52.0128774,18.4969524,Turecki,Wielkopolskie
Ul. 650-Lecia 4,Turek,52.0154358,18.5082656,Turecki,Wielkopolskie
Ul. Kolska Szosa 28,Turek,52.0184049,18.511874,Turecki,Wielkopolskie
Os. Wyzwolenia 3a Lok. 4,Turek,52.01289,18.519292,Turecki,Wielkopolskie
Ul. Kr. Wł. Jagiełły 1,Tuszyn,51.6061554,19.5335486,Łódzki Wschodni,Łódzkie
Ratuszowa 13,Twardogóra,51.366403,17.466643,Oleśnicki,Dolnośląskie
Ul. Żorska 87c,Tychy,50.1032669,18.955059,Tychy,Śląskie
Ul. Skalna 110,Tychy,50.1139028,18.9623418,Tychy,Śląskie
Ul. Stoczniowców 70 3,Tychy,50.1245256,18.9680111,Tychy,Śląskie
Pl. Św. Anny 6 Lok.2,Tychy,50.1339732,18.9684856,Tychy,Śląskie
Aleja Bielska 135/24,Tychy,50.1048506,18.9730264,Tychy,Śląskie
Batorego 86,Tychy,50.12828,18.9731384,Tychy,Śląskie
Konfederatów Barskich 17-19,Tychy,50.109631,18.9748949,Tychy,Śląskie
Barona 21 Lok. 9,Tychy,50.125506,18.975557,Tychy,Śląskie
Hierowskiego 17,Tychy,50.114134,18.976146,Tychy,Śląskie
Ul. Honoraty 39,Tychy,50.1167777,18.9764876,Tychy,Śląskie
Ul. Honoraty 35a,Tychy,50.1187704,18.9770539,Tychy,Śląskie
Ul. Dołowa 3,Tychy,50.1373323,18.977258,Tychy,Śląskie
Budowlanych 49,Tychy,50.1260452,18.9782765,Tychy,Śląskie
Ul. Barona 41,Tychy,50.1241824,18.9790395,Tychy,Śląskie
Ul. Ustronna 1,Tychy,50.1055703,18.9798824,Tychy,Śląskie
Budowlanych 42,Tychy,50.1256264,18.9806842,Tychy,Śląskie
Ul. Czarnieckiego 16b,Tychy,50.1210427,18.9814834,Tychy,Śląskie
Moniuszki 1d,Tychy,50.114552,18.9817719,Tychy,Śląskie
Ul. Bocheńskiego 20-26,Tychy,50.1272481,18.9820515,Tychy,Śląskie
Ul. Mikołowska 36,Tychy,50.1338646,18.9829342,Tychy,Śląskie
Biblioteczna 20,Tychy,50.12564,18.984409,Tychy,Śląskie
Aleja Bielska 85,Tychy,50.1199348,18.9848096,Tychy,Śląskie
Ul. Kościuszki 33/ Sienkiewicza 1,Tychy,50.1275856,18.9850777,Tychy,Śląskie
Ul. Cienista 1-7,Tychy,50.1218964,18.9852344,Tychy,Śląskie
Romana Dmowskiego 7b,Tychy,50.1117995,18.9854072,Tychy,Śląskie
Ul. Cyganerii 24a,Tychy,50.118154,18.986469,Tychy,Śląskie
Ul. Budowlanych 2a Lok.A,Tychy,50.1239782,18.9866123,Tychy,Śląskie
Jana Pawła Ii 14,Tychy,50.1121021,18.987627,Tychy,Śląskie
Al. Niepodległości 36,Tychy,50.1189735,18.9884877,Tychy,Śląskie
Ul. Starokościelna 1,Tychy,50.1265426,18.9892035,Tychy,Śląskie
Ul. Tołstoja 3d,Tychy,50.101295,18.98921,Tychy,Śląskie
Al. Niepodległości 56-58,Tychy,50.1172734,18.9895133,Tychy,Śląskie
Ul. Sikorskiego 72,Tychy,50.0988055,18.9896626,Tychy,Śląskie
Ul. Estetyczna 3,Tychy,50.1196594,18.989808,Tychy,Śląskie
Grota Roweckiego 42-44,Tychy,50.1164401,18.9898216,Tychy,Śląskie
Al. Jana Pawła Ii Lok. 5 .,Tychy,50.1112251,18.9903966,Tychy,Śląskie
Ul. Dąbrowskiego 15,Tychy,50.1134424,18.9906902,Tychy,Śląskie
Ul. Turkusowa 5,Tychy,50.1033546,18.9914816,Tychy,Śląskie
Niepodległości 68,Tychy,50.1159495,18.9918758,Tychy,Śląskie
Ul. Grota-Roweckiego 47,Tychy,50.1174935,18.9920106,Tychy,Śląskie
Al. Piłsudskiego 67a Lok. U2,Tychy,50.105329,18.992238,Tychy,Śląskie
Sikorskiego 69,Tychy,50.097088,18.9933044,Tychy,Śląskie
Ul. Edukacji 15,Tychy,50.1194532,18.9950829,Tychy,Śląskie
Darwina 15,Tychy,50.1116867,18.9955384,Tychy,Śląskie
Paprocańska 137,Tychy,50.0996486,18.9958757,Tychy,Śląskie
Ul. Dąbrowskiego 95,Tychy,50.1091549,19.000049,Tychy,Śląskie
Ul. Niepodległości 87,Tychy,50.112023,19.0017305,Tychy,Śląskie
Poziomkowa Dz.2244/17,Tychy,50.1026651,19.0029214,Tychy,Śląskie
Ul. Fabryczna 2,Tychy,50.1012787,19.0093366,Tychy,Śląskie
Ul. Cielmicka 33,Tychy,50.1009291,19.0283211,Tychy,Śląskie
Ul. Oświęcimska 208,Tychy,50.1128861,19.0416675,Tychy,Śląskie
1 Maja 2,Ujazd,51.5995979,19.9211827,Tomaszowski,Łódzkie
Ul. Kilińskiego 2,Uniejów,51.974053,18.793757,Poddębicki,Łódzkie
Ul. Opolska 10,Urzędów,50.9930804,22.1422527,Kraśnicki,Lubelskie
Na Wydmie 9,Ustka,54.5824899,16.851525,Słupski,Pomorskie
Ul. Polna 2a,Ustka,54.5777554,16.8548243,Słupski,Pomorskie
Marynarki Polskiej 40,Ustka,54.5840442,16.8562284,Słupski,Pomorskie
Ul. Kilińskiego 4/1a,Ustka,54.5846483,16.8597736,Słupski,Pomorskie
Ul. Marynarki Polskiej 85ł,Ustka,54.581132,16.862111,Słupski,Pomorskie
Ul. Grunwaldzka 11,Ustka,54.5810758,16.8643815,Słupski,Pomorskie
Jagiellońska 2,Ustka,54.577554,16.867895,Słupski,Pomorskie
Legionów 1,Ustka,54.580132,16.870745,Słupski,Pomorskie
Ul. Jagiellońska 18,Ustka,54.57883,16.873617,Słupski,Pomorskie
Skoczowska 111,Ustroń,49.7530052,18.8050189,Cieszyński,Śląskie
Ul. Daszyńskiego 73,Ustroń,49.7301803,18.8057574,Cieszyński,Śląskie
Ul. Katowicka 249,Ustroń,49.7610529,18.8067904,Cieszyński,Śląskie
Ul. Daszyńskiego 26,Ustroń,49.7281798,18.8082275,Cieszyński,Śląskie
Ul. Daszyńskiego 14,Ustroń,49.7207965,18.8101698,Cieszyński,Śląskie
Grażyńskiego 2,Ustroń,49.7200866,18.8132727,Cieszyński,Śląskie
Ul. 3 Maja 100,Ustroń,49.7051616,18.8222021,Cieszyński,Śląskie
Ul. Wesoła 3,Ustroń,49.7495014,18.8284423,Cieszyński,Śląskie
Bełska 14,Ustrzyki Dolne,49.4308042,22.58604,Bieszczadzki,Podkarpackie
Ul. Wyzwolenia 2c,Ustrzyki Dolne,49.4310231,22.5884326,Bieszczadzki,Podkarpackie
Ul. Rynek 25/U2,Ustrzyki Dolne,49.4303242,22.5942366,Bieszczadzki,Podkarpackie
Ul. 29 Listopada 47,Ustrzyki Dolne,49.4319867,22.601944,Bieszczadzki,Podkarpackie
Ul. Grudziądzka 50 Lok. 5a .,Wąbrzeźno,53.2862194,18.9431033,Wąbrzeski,Kujawsko-Pomorskie
Ul. Wolności 46,Wąbrzeźno,53.2723691,18.9461022,Wąbrzeski,Kujawsko-Pomorskie
Jana Pawła Ii 13,Wąbrzeźno,53.2799634,18.9478368,Wąbrzeski,Kujawsko-Pomorskie
Ul. 1 Maja 14,Wąbrzeźno,53.2797116,18.9559835,Wąbrzeski,Kujawsko-Pomorskie
Akacjowa 5,Wąbrzeźno,53.2742627,18.9654355,Wąbrzeski,Kujawsko-Pomorskie
Pl. Majora Ponurego 7,Wąchock,51.0734081,21.0115743,Starachowicki,Świętokrzyskie
Ul. Mickiewicza 27,Wadowice,49.8833448,19.4855606,Wadowicki,Małopolskie
Ul. Wojska Polskiego 41,Wadowice,49.893908,19.488914,Wadowicki,Małopolskie
Ul. Pl. Kościuszki 4,Wadowice,49.8816356,19.4916478,Wadowicki,Małopolskie
Ul. Zatorska 2,Wadowice,49.8837714,19.4919576,Wadowicki,Małopolskie
Ul. Legionów 3a,Wadowice,49.882095,19.497947,Wadowicki,Małopolskie
Ul. Bobrownicka 3,Wągrowiec,52.8085961,17.1841362,Wągrowiecki,Wielkopolskie
Ul. Kościuszki 6,Wągrowiec,52.8097644,17.1993619,Wągrowiecki,Wielkopolskie
Ul. Rynek 11,Wągrowiec,52.8066009,17.1999543,Wągrowiecki,Wielkopolskie
Kolejowa 20,Wągrowiec,52.8087171,17.2003138,Wągrowiecki,Wielkopolskie
Jeżyka 2a,Wągrowiec,52.8124814,17.2019244,Wągrowiecki,Wielkopolskie
Libelta 1,Wągrowiec,52.8148251,17.2031817,Wągrowiecki,Wielkopolskie
Ul. Słowackiego 9,Wągrowiec,52.8129821,17.2072385,Wągrowiecki,Wielkopolskie
Ul. Janowiecka 66a,Wągrowiec,52.8069817,17.2194648,Wągrowiecki,Wielkopolskie
Ul. Rgielska 5,Wągrowiec,52.8153979,17.2202815,Wągrowiecki,Wielkopolskie
Ul. Straszewska 31,Wągrowiec,52.804011,17.222457,Wągrowiecki,Wielkopolskie
Ul. Kcyńska 98,Wągrowiec,52.8191147,17.2240565,Wągrowiecki,Wielkopolskie
Ul. Wegnera 2.A Lok. 13,Wągrowiec,52.8063636,17.2298184,Wągrowiecki,Wielkopolskie
Ul. 11 Listopada 4,Wągrowiec,52.8141097,17.234167,Wągrowiecki,Wielkopolskie
Ul. 1 Maja 134,Wałbrzych,50.7638029,16.2436995,Wałbrzych,Dolnośląskie
Ul. Andersa 160,Wałbrzych,50.7922551,16.2540498,Wałbrzych,Dolnośląskie
Ul. Andersa 58 Lok. Użytk,Wałbrzych,50.7816912,16.254161,Wałbrzych,Dolnośląskie
Ul. Hetmańska 7a,Wałbrzych,50.8235816,16.2681738,Wałbrzych,Dolnośląskie
Ul. Basztowa 59,Wałbrzych,50.8249529,16.2701875,Wałbrzych,Dolnośląskie
Kasztelańska 5,Wałbrzych,50.8207448,16.2734061,Wałbrzych,Dolnośląskie
Grodzka 75b,Wałbrzych,50.8234045,16.2760956,Wałbrzych,Dolnośląskie
Ul. Blankowa 8c,Wałbrzych,50.8272318,16.2767333,Wałbrzych,Dolnośląskie
Konopnickiej 15,Wałbrzych,50.7694437,16.2770059,Wałbrzych,Dolnośląskie
Forteczna 1j,Wałbrzych,50.8227359,16.2803664,Wałbrzych,Dolnośląskie
Moniuszki 24,Wałbrzych,50.7641813,16.2819519,Wałbrzych,Dolnośląskie
Ul. Gdańska 5/Pl. Magistracki 8,Wałbrzych,50.7669219,16.2822429,Wałbrzych,Dolnośląskie
Rynek 1,Wałbrzych,50.7663569,16.2828416,Wałbrzych,Dolnośląskie
Ul. Główna 11 Lok. 20,Wałbrzych,50.8087907,16.2835372,Wałbrzych,Dolnośląskie
Ul. Mickiewicza 44,Wałbrzych,50.7609609,16.2838494,Wałbrzych,Dolnośląskie
1-Go Maja 19,Wałbrzych,50.7840092,16.2843553,Wałbrzych,Dolnośląskie
Pl. Tuwima 1,Wałbrzych,50.7667035,16.284497,Wałbrzych,Dolnośląskie
Armii Krajowej 24,Wałbrzych,50.7840031,16.2849415,Wałbrzych,Dolnośląskie
Ul. Czesława Miłosza 1a/1,Wałbrzych,50.8090438,16.2850026,Wałbrzych,Dolnośląskie
Ul. Forteczna 60c,Wałbrzych,50.8254296,16.2863263,Wałbrzych,Dolnośląskie
Ul. 11 Listopada 20,Wałbrzych,50.7822754,16.2903128,Wałbrzych,Dolnośląskie
Ul. Namysłowskiego 1,Wałbrzych,50.7760414,16.2919707,Wałbrzych,Dolnośląskie
Piłsudskiego 70,Wałbrzych,50.7715783,16.294559,Wałbrzych,Dolnośląskie
Ul. 11 Listopada 87,Wałbrzych,50.77718,16.29917,Wałbrzych,Dolnośląskie
Ul. Słowackiego 5,Wałbrzych,50.71696,16.3403,Wałbrzych,Dolnośląskie
Ul. Słowackiego 15a,Wałbrzych,50.7170613,16.3416158,Wałbrzych,Dolnośląskie
Os. Dolne Miasto 19b,Wałcz,53.2628714,16.4634951,Wałecki,Zachodniopomorskie
Ul. Kilińszczaków 47,Wałcz,53.2721639,16.4693809,Wałecki,Zachodniopomorskie
Ul. Bydgoska 3/1,Wałcz,53.2733382,16.4756949,Wałecki,Zachodniopomorskie
Al. Tysiąclecia 10 Lok. 3,Wałcz,53.27742,16.476906,Wałecki,Zachodniopomorskie
Ul. Wojska Polskiego 22 Lok. 1,Wałcz,53.2744484,16.4783162,Wałecki,Zachodniopomorskie
Ul. Polna 18,Warka,51.7869835,21.1865938,Grójecki,Mazowieckie
Ul. Senatorska 19,Warka,51.7835436,21.1890344,Grójecki,Mazowieckie
Ul. Książąt Mazowieckich 9,Warka,51.7840019,21.1909879,Grójecki,Mazowieckie
Ul. Magnacka 1 Lok. U1,Warszawa,52.1951806,20.8607122,M.St. Warszawa,Mazowieckie
Orląt Lwowskich 54/60,Warszawa,52.1909477,20.8637571,M.St. Warszawa,Mazowieckie
Bodycha 112 Lok. 3,Warszawa,52.1827145,20.8689138,M.St. Warszawa,Mazowieckie
Elżbiety Rakuszanki 6 Lok. U9,Warszawa,52.199694,20.872535,M.St. Warszawa,Mazowieckie
Jagiełły 17,Warszawa,52.1979795,20.8777819,M.St. Warszawa,Mazowieckie
Ul. Wojciechowskiego 17 Lok. U2,Warszawa,52.1955942,20.8788663,M.St. Warszawa,Mazowieckie
Ul. Karola Taylora 7 Lok. U1,Warszawa,52.2003413,20.8793131,M.St. Warszawa,Mazowieckie
Ul. Habicha 26 Lok. U1a,Warszawa,52.2066738,20.8794797,M.St. Warszawa,Mazowieckie
Ul. Posag 7 Panien 16 Lok. U8 .,Warszawa,52.2043342,20.8797248,M.St. Warszawa,Mazowieckie
Kompanii Kordian 27,Warszawa,52.1888917,20.879994,M.St. Warszawa,Mazowieckie
Ul. Posag 7 Panien 11 Lok. U9 I U10,Warszawa,52.203872,20.8809506,M.St. Warszawa,Mazowieckie
Ul. Posag 7 Panien 12 Lok. U2,Warszawa,52.2051227,20.8821657,M.St. Warszawa,Mazowieckie
Ul. Herbu Oksza 19 .,Warszawa,52.2039659,20.8835051,M.St. Warszawa,Mazowieckie
Ul. Arkuszowa 164,Warszawa,52.2864007,20.883793,M.St. Warszawa,Mazowieckie
Ul. Szeligowska 59 Lok. U-3 .,Warszawa,52.227335,20.8845586,M.St. Warszawa,Mazowieckie
Spisaka 28,Warszawa,52.1857566,20.8852888,M.St. Warszawa,Mazowieckie
Ul. Bohaterów Warszawy 41,Warszawa,52.195272,20.8861122,M.St. Warszawa,Mazowieckie
Ul. Dyrekcyjna 14 Lok. U4,Warszawa,52.1977814,20.8864329,M.St. Warszawa,Mazowieckie
Szeligowska 32 Lok. Lu5,Warszawa,52.2276875,20.8868776,M.St. Warszawa,Mazowieckie
Ul. Herbu Oksza 4 Lok. U6,Warszawa,52.1991996,20.8881662,M.St. Warszawa,Mazowieckie
Bohaterów Warszawy 25,Warszawa,52.1942958,20.8886183,M.St. Warszawa,Mazowieckie
Ul. Rakietników 35,Warszawa,52.1925855,20.8886984,M.St. Warszawa,Mazowieckie
Kolorowa 19/141,Warszawa,52.1876748,20.890759,M.St. Warszawa,Mazowieckie
1 Maja 4,Warszawa,52.1936037,20.8909965,M.St. Warszawa,Mazowieckie
Hennela 10 Lok. U7,Warszawa,52.2003043,20.8916746,M.St. Warszawa,Mazowieckie
Obywatelska 3/U1,Warszawa,52.205814,20.893494,M.St. Warszawa,Mazowieckie
Tomcia Palucha 37/U7,Warszawa,52.1883877,20.8941761,M.St. Warszawa,Mazowieckie
Gen.Meriana Coopera 12f Lok U2 I U3,Warszawa,52.2386176,20.894683,M.St. Warszawa,Mazowieckie
Ul. Narwik 22c,Warszawa,52.242205,20.894961,M.St. Warszawa,Mazowieckie
Adamieckiego 2 Lok. 42,Warszawa,52.1936907,20.8951435,M.St. Warszawa,Mazowieckie
Ul. Obywatelska 44,Warszawa,52.2084425,20.8958243,M.St. Warszawa,Mazowieckie
Skoroszewska 11 Lok. U11,Warszawa,52.1861162,20.8959422,M.St. Warszawa,Mazowieckie
Ul. Batalionów Chłopskich 74,Warszawa,52.2320519,20.8961942,M.St. Warszawa,Mazowieckie
Ul. Lazurowa 89 Lok. U1,Warszawa,52.2349164,20.8963214,M.St. Warszawa,Mazowieckie
Ul. Lazurowa 13 Lok. U5 .,Warszawa,52.2242816,20.8966707,M.St. Warszawa,Mazowieckie
Ul. Łokuciewskiego 2 Lok. U2,Warszawa,52.2458794,20.8985665,M.St. Warszawa,Mazowieckie
Szeligowska 5 Lok. 1,Warszawa,52.2180972,20.8988733,M.St. Warszawa,Mazowieckie
